Price,Close,High,Low,Open,Volume
Ticker,GOLD,GOLD,GOLD,GOLD,GOLD
Date,,,,,
2020-04-30,5.563006401062012,5.7172208555225135,5.418195127011701,5.472734577774157,43400
2020-05-01,5.623188018798828,6.270136849386311,5.382463139479478,5.5253933572211595,41000
2020-05-04,5.386222839355469,5.910928390098866,5.348609765794525,5.641993317886296,145400
2020-05-05,5.171827793121338,5.60438051960816,4.987522743311009,5.393746279455875,135000
2020-05-06,5.288430213928223,5.489661314430446,5.100363711222087,5.20944226844331,39400
2020-05-07,5.28466796875,5.698413994571917,5.224486754718327,5.611903589078469,57200
2020-05-08,5.7435503005981445,6.603014031249046,5.7435503005981445,6.401782961025896,212200
2020-05-11,6.018126964569092,6.138489389073811,5.86391251849534,5.972991055379822,106400
2020-05-12,6.021888256072998,6.243054170677682,5.980513404469813,6.206193304479672,74800
2020-05-13,6.036932945251465,6.2513293075302725,5.9805131519850825,5.9805131519850825,52600
2020-05-14,6.085829734802246,6.319031704149733,5.950421676847904,6.319031704149733,39000
2020-05-15,6.168580055236816,6.277658951891248,6.0030817199320845,6.0030817199320845,27000
2020-05-18,6.0557403564453125,6.224999745612282,5.837583284302353,6.217477632199281,37400
2020-05-19,6.0406951904296875,6.146012678436047,6.021888829229159,6.106518889464922,30000
2020-05-20,6.202432632446289,6.202432632446289,6.095234792642364,6.1873876865980995,14800
2020-05-21,6.15353536605835,6.3190333495216064,6.097114848942077,6.221239412664535,34600
2020-05-22,6.398021697998047,6.411938864227399,6.176103195512076,6.209955219105982,26600
2020-05-26,6.3227949142456055,6.503339281924809,6.2385414977564455,6.484532203303697,48000
2020-05-27,6.416828155517578,6.65379232424211,6.1930293005370265,6.386737547138541,66400
2020-05-28,6.349124908447266,6.525907882720311,6.349124908447266,6.525907882720311,36600
2020-05-29,6.371692657470703,6.562015416362336,6.277659415785432,6.394260434598493,53800
2020-06-01,6.367931365966797,6.601133408143247,6.229890346384632,6.375454197628415,52800
2020-06-02,6.379215240478516,6.492055569245287,6.2099558234534875,6.413067267366872,57000
2020-06-03,6.3829755783081055,6.544712853361625,6.277658816815865,6.53719002256457,31200
2020-06-04,6.443157196044922,6.461964274223207,6.322794765370607,6.382975980707765,33000
2020-06-05,6.469485759735107,6.576683572094054,6.416826669206544,6.443155855762562,37800
2020-06-08,6.454440116882324,6.6932845800506895,6.398020328772311,6.477007888643024,84200
2020-06-09,6.529666423797607,6.721494260985188,6.47700733761389,6.614295740054552,60000
2020-06-10,6.612416744232178,6.693285379906491,6.4619637188206465,6.4807700779658575,58800
2020-06-11,6.401782989501953,6.522145418871751,6.287062324816156,6.465725619781741,34600
2020-06-12,6.435635566711426,6.525907396513477,6.394260709020878,6.443157681132382,42600
2020-06-15,6.495816707611084,6.695166726969215,6.409306294779566,6.413066993235961,128400
2020-06-16,6.56351900100708,6.845618659203661,6.46948578160822,6.586086772786178,82600
2020-06-17,6.680121421813965,6.713973445435631,6.5860881822908235,6.680121421813965,88200
2020-06-18,6.695166110992432,6.864050296298891,6.63122348186582,6.800483593499987,95400
2020-06-19,6.819291591644287,6.917086266587037,6.574805262995827,6.864427871393567,81800
2020-06-22,7.093867301940918,7.142764267264227,6.695165878894599,6.849380323074477,73000
2020-06-23,7.263126850128174,7.3740860958132615,7.076941447104313,7.165332199912788,111000
2020-06-24,7.248082160949707,7.304501960295405,6.9772659762236815,7.259365690368844,80200
2020-06-25,7.357158184051514,7.503850480183152,7.003593829332039,7.289454157747136,136200
2020-06-26,6.781677722930908,7.375967788197867,6.691405896013779,7.375967788197867,1054800
2020-06-29,6.981028079986572,7.135242548194199,6.740303196426714,6.80800724928211,111400
2020-06-30,7.165332317352295,7.187900810598806,6.968991161057599,7.099509338924952,45400
2020-07-01,7.142765045166016,7.206707679039805,7.005852522966644,7.157810708391241,47800
2020-07-02,7.165332317352295,7.360921620988768,7.02653945574455,7.225513531176339,59400
2020-07-06,7.582840442657471,7.601646803756397,7.270650113465142,7.270650113465142,49600
2020-07-07,7.334592342376709,7.643021238910502,7.293217489333564,7.488806790643605,73400
2020-07-08,7.492567539215088,7.526419558252324,7.300739670476283,7.38348865178031,33800
2020-07-09,7.210468292236328,7.673111623663734,7.169093440389175,7.515135764466982,47600
2020-07-10,7.481285095214844,7.552750565659649,7.146526956811258,7.146526956811258,53400
2020-07-13,7.6242146492004395,8.075573733916942,7.398534748133875,7.398534748133875,75200
2020-07-14,8.180892944335938,8.350153085323393,7.673113238790351,7.810025774568705,118600
2020-07-15,8.071812629699707,8.241072741378712,7.921359595660956,8.241072741378712,58000
2020-07-16,7.887509346008301,8.105666473748512,7.840492717465869,8.105666473748512,36400
2020-07-17,8.177129745483398,8.237310956399718,7.84613308544365,7.84613308544365,47600
2020-07-20,8.805272102355957,8.820317764374643,8.04172197290736,8.04172197290736,106400
2020-07-21,9.030953407287598,9.079850381576563,8.782705684922904,8.805273464024214,133400
2020-07-22,8.921871185302734,9.124983274162199,8.74508899928603,9.012142985656997,64200
2020-07-23,8.869216918945312,9.245349953196456,8.820319940156068,8.993340791551518,50800
2020-07-24,8.692434310913086,8.805273929805384,8.54198052916762,8.703717842352235,57600
2020-07-27,9.320574760437012,9.42213011171306,8.790227358263943,8.805272303209158,91400
2020-07-28,9.1926908493042,9.305530463913932,9.106179712858847,9.29800763162881,42600
2020-07-29,9.16260051727295,9.444700279825275,9.117464239601187,9.444700279825275,28000
2020-07-30,9.140031814575195,9.320576203793022,9.004247775623758,9.027192199053735,32600
2020-07-31,9.061041831970215,9.249108286403109,8.955724359217822,9.249108286403109,25400
2020-08-03,9.102417945861816,9.164479511388514,8.797749730821591,9.106178644146244,29400
2020-08-04,9.083611488342285,9.1249863464664,8.899306410888006,9.12122493050814,42000
2020-08-05,9.18892765045166,9.222779671750429,9.09865583279382,9.09865583279382,77000
2020-08-06,9.723038673400879,10.116473632901,9.140032064174315,9.214506384632275,121600
2020-08-07,9.54249382019043,9.967523763104753,9.354427334094114,9.926148906590216,87800
2020-08-10,9.32809829711914,9.50111985359036,9.28672415414604,9.486074188933394,53200
2020-08-11,8.75261402130127,9.365710421326272,8.645039542932663,9.365710421326272,98200
2020-08-12,8.906827926635742,8.959486307436528,8.557024185792509,8.775181257217147,83600
2020-08-13,8.861692428588867,9.01590688639421,8.745091410656784,8.925635061148402,33000
2020-08-14,9.042237281799316,9.155076890058572,8.805273100071455,8.910590593885697,61000
2020-08-17,8.406572341918945,9.29311791784813,8.286209901739207,9.04599798472799,82400
2020-08-18,8.432899475097656,8.538216943224542,7.938284520785815,8.462990077788687,72000
2020-08-19,8.447944641113281,8.45133012993987,8.27868526553193,8.361434245766151,55200
2020-08-20,8.33510684967041,8.391526653662677,8.049245696370635,8.308777655635135,52400
2020-08-21,8.54573917388916,8.587114022192106,8.244833142822015,8.308775764100854,56200
2020-08-24,8.741331100463867,8.854171434354823,8.620968651580275,8.75637676528271,39600
2020-08-25,8.970771789550781,8.970771789550781,8.51377015773514,8.786466713939614,53400
2020-08-26,8.865453720092773,9.027191007089801,8.760136950823403,8.967009791102537,28400
2020-08-27,8.888021469116211,8.950083751457116,8.801511061080417,8.806400973186069,24400
2020-08-28,9.087372779846191,9.087372779846191,8.933158314753262,8.954974240045695,18800
2020-08-31,8.997099876403809,9.1061780550125,8.91058947312508,9.094894526055839,26200
2020-09-01,9.102417945861816,9.158837746545185,9.049758843462877,9.064804506267341,27000
2020-09-02,9.267913818359375,9.309288664218077,8.71499874990607,9.06480243874212,38400
2020-09-03,9.015908241271973,9.173884138546352,8.71876352819445,9.173884138546352,37400
2020-09-04,9.25286865234375,9.271675008687838,8.898175061058831,9.038473033388502,48800
2020-09-08,9.523686408996582,9.523686408996582,9.02719101780403,9.117462841892069,67800
2020-09-09,9.651570320129395,9.723035773216845,9.501117301063642,9.670376678481393,45400
2020-09-10,9.802023887634277,9.83587590849522,9.674138634918856,9.83587590849522,137800
2020-09-11,12.4688081741333,12.4688081741333,11.09592229882047,11.287750194144317,783600
2020-09-14,12.720818519592285,13.137574545215355,12.355969033971627,12.788522577435987,252400
2020-09-15,12.149096488952637,12.820493884965362,11.848190354224766,12.709535330685622,158400
2020-09-16,12.461283683776855,13.035261435710652,12.100195000465044,12.100195000465044,132200
2020-09-17,12.50266170501709,12.78099932493181,11.302796501974159,12.71705740286589,241600
2020-09-18,13.45197868347168,13.45197868347168,12.577107457921961,12.884749363400793,208400
2020-09-21,13.294417381286621,13.585910453179666,12.967472469604454,13.420468033282992,136800
2020-09-22,12.108749389648438,13.310170982712044,11.888160800125926,13.306231055520188,182200
2020-09-23,11.963005065917969,13.058071295044721,11.963005065917969,12.195410459452297,114800
2020-09-24,12.368732452392578,12.601138634650104,11.911798441826875,11.911798441826875,100600
2020-09-25,12.612953186035156,12.800059164544749,12.270252383405982,12.289948263626629,63000
2020-09-28,13.593785285949707,13.767106033694805,13.037193136800084,13.144729717050275,272800
2020-09-29,13.195939064025879,13.806497138101628,13.006863102530032,13.806497138101628,356200
2020-09-30,13.282598495483398,13.841947987168526,13.128974381644301,13.255025013647769,294000
2020-10-01,13.156548500061035,13.589847380707912,12.83354355209326,13.589847380707912,140400
2020-10-02,13.463796615600586,13.564243733424178,12.946201018727708,13.018679458763957,82200
2020-10-05,13.845888137817383,14.051901870464624,13.451979530797168,13.4834914379849,255200
2020-10-06,13.715899467468262,14.038904449551458,13.617422302134548,13.940427284217744,106400
2020-10-07,14.082234382629395,14.141321281795236,13.045073124892188,13.790741317462722,185600
2020-10-08,14.20040512084961,14.220100250864014,13.860068706168677,14.220100250864014,114200
2020-10-09,14.574621200561523,14.751880407583313,14.184650945113585,14.27918968973933,126600
2020-10-12,14.574621200561523,14.751880407583313,14.027088374260504,14.574621200561523,136200
2020-10-13,14.716424942016602,14.77157190336645,14.056628364194632,14.574617611321562,60600
2020-10-14,14.649462699890137,14.791270059611183,14.58643737364104,14.645524274405577,83400
2020-10-15,14.73218059539795,14.810961104484122,14.07238256198707,14.464322657107667,98200
2020-10-16,14.263427734375,14.808991898461086,14.180707302411633,14.771570106678785,137400
2020-10-19,14.259495735168457,14.767638336429329,14.220103962216553,14.346154630377661,121400
2020-10-20,13.369257926940918,14.610464364426022,13.176243545990717,14.428873068909713,184200
2020-10-21,13.203818321228027,13.786802951428504,12.887115425409059,13.34956410311758,118000
2020-10-22,12.987168312072754,13.278659863529368,12.896569505396121,13.058071987322679,51200
2020-10-23,13.270783424377441,13.29441848708353,12.951718342378589,13.085647359094905,51600
2020-10-26,12.341156959533691,13.050192922016587,11.968519743870537,13.01867951133991,103200
2020-10-27,12.59325885772705,12.837482543312577,12.301766556428905,12.301766556428905,38800
2020-10-28,12.309642791748047,12.55780485984846,12.049663196092006,12.317521143451799,73800
2020-10-29,12.368732452392578,12.518023728523188,12.03745540743062,12.191473996459315,82000
2020-10-30,12.242680549621582,12.526294501068941,12.077238890113676,12.404183032555355,63000
2020-11-02,11.809380531311035,12.435695312280254,11.651817229785685,12.435695312280254,110600
2020-11-03,12.057544708251953,12.266315823876496,11.320935159936548,11.320935159936548,116000
2020-11-04,11.742416381835938,12.049665392396092,11.450924077555278,11.817259234021316,105400
2020-11-05,11.821198463439941,12.163898562018842,11.661665192591833,11.793624978648664,92800
2020-11-06,11.38395881652832,11.872405408681999,11.277603310223931,11.856649454778232,76600
2020-11-09,10.564628601074219,11.833014782238084,10.351918346366146,11.482435615040595,139000
2020-11-10,11.628183364868164,11.785746672389186,10.682802768420915,10.899452222347183,157400
2020-11-11,12.463268280029297,13.589847154095928,11.817258394866025,13.511065130935066,291400
2020-11-12,11.821198463439941,12.656285116958804,11.423350643957376,12.36873123664135,134400
2020-11-13,12.065421104431152,12.597986045346172,11.978761475602054,12.05754350277112,150800
2020-11-16,12.246617317199707,12.494779381985781,12.140261824582407,12.242678141400441,190400
2020-11-17,12.352973937988281,12.616891978753541,12.29388704692397,12.329338881034145,171600
2020-11-18,12.246617317199707,12.408119768364811,12.219043837925806,12.352972809817008,105000
2020-11-19,12.191473007202148,12.715370729862945,12.010274637676071,12.715370729862945,164600
2020-11-20,12.638559341430664,12.725493040450026,12.241146002744664,12.241146002744664,116600
2020-11-23,12.419157028198242,12.737915581423294,12.344641959694854,12.737915581423294,69400
2020-11-24,12.270126342773438,12.361200662246416,11.63261005440611,12.361200662246416,129000
2020-11-25,12.510229110717773,12.564045893765842,12.22044928743328,12.22044928743328,67400
2020-11-27,12.60958480834961,12.678304301418175,12.510231638327959,12.510231638327959,36000
2020-11-30,12.663400650024414,12.98629902050548,12.25812211671607,12.25812211671607,141200
2020-12-01,12.265984535217285,13.135325504931698,11.941016723498462,12.841405895183902,217000
2020-12-02,12.166632652282715,12.559906233164233,12.038301597405143,12.278405243428661,71400
2020-12-03,11.785778045654297,12.237007416148318,11.59535137752804,12.154213521584627,62600
2020-12-04,11.810619354248047,11.996906247529413,11.595353762840045,11.880994613378018,133200
2020-12-07,12.460553169250488,12.622001942310348,11.98862471097075,11.98862471097075,182800
2020-12-08,12.402597427368164,12.522649654296233,12.116957392187267,12.47297268014941,101600
2020-12-09,12.410877227783203,12.617863175369669,12.270126720257307,12.328083322501854,75600
2020-12-10,12.593027114868164,12.659262565617084,12.253570232382744,12.427438487995868,83600
2020-12-11,12.522648811340332,12.642701030187144,12.162492944388557,12.551626715313379,78600
2020-12-14,12.265984535217285,12.820706830673693,12.22872779827606,12.555765121651614,108400
2020-12-15,12.605443000793457,12.679957269666836,12.050720665119185,12.39845707821615,114000
2020-12-16,12.886944770812988,13.19328466859009,12.446065270222203,12.634422451256565,94800
2020-12-17,13.093932151794434,13.226403836223504,12.853000968420087,13.040116146861386,83600
2020-12-18,12.758613586425781,13.151887199701957,12.551627640404368,13.089791573813278,148200
2020-12-21,13.060811996459961,13.135327058331807,12.700656916864258,12.800010069497164,123600
2020-12-22,11.835456848144531,13.690050796338191,11.744383313134675,13.048394658283694,906200
2020-12-23,11.632608413696289,12.174911282115751,11.210356963664987,12.009322710413846,169400
2020-12-24,11.570513725280762,11.769220027247597,11.45874113432867,11.624329719301034,39600
2020-12-28,10.746709823608398,11.682286384379877,10.593540667358738,11.682286384379877,220400
2020-12-29,10.382413864135742,10.812944962896982,10.382413864135742,10.763267993967364,168200
2020-12-30,10.585261344909668,10.870902176677278,10.42381255675737,10.568702879514202,160400
2020-12-31,10.618378639221191,10.90070792449884,10.490047576597917,10.58112110659045,238200
2021-01-04,11.040631294250488,11.111006553230117,10.701174441380086,10.701174441380086,174200
2021-01-05,11.144124031066895,11.231057754586258,11.009582842280714,11.177241752825047,158000
2021-01-06,11.491860389709473,12.021744722143966,11.139984106045503,11.139984106045503,175800
2021-01-07,11.818896293640137,11.926529072049748,11.283630981568908,11.675248007607756,142000
2021-01-08,11.690566062927246,11.96378744678803,11.280733987136067,11.856154660783977,174800
2021-01-11,11.417344093322754,11.858224354038663,11.214497972656277,11.698845090031716,144200
2021-01-12,11.719542503356934,11.756800031914336,11.487718495346467,11.756800031914336,45600
2021-01-13,11.694706916809082,11.839597248917395,11.504280209732686,11.661589194291937,122800
2021-01-14,11.963786125183105,12.166632233848366,11.715402861041833,11.715402861041833,117600
2021-01-15,11.806478500366211,11.893412218323009,11.52083767498625,11.893412218323009,111000
2021-01-19,11.640890121459961,11.955508069163521,11.425624544956486,11.955508069163521,83600
2021-01-20,11.690566062927246,11.835456382147655,11.495999559144176,11.781639594351269,74400
2021-01-21,11.6243314743042,12.056932162000738,11.388367606394956,12.056932162000738,87600
2021-01-22,11.843735694885254,11.885132251058467,11.334549684314561,11.582932969297316,56400
2021-01-25,11.545677185058594,11.910386679950003,11.450463828103214,11.876855211704733,88400
2021-01-26,11.85201358795166,11.856153401156845,11.429762905675135,11.798197595461536,98200
2021-01-27,11.334551811218262,11.75266358165277,11.185522443934532,11.686428131840259,155000
2021-01-28,11.582932472229004,11.997732611412514,11.4090642591613,11.520836851045251,120200
2021-01-29,11.831315994262695,12.054861182710923,11.60694331687886,12.054861182710923,85600
2021-02-01,13.830801010131836,14.871526333511316,12.626142853505463,12.626142853505463,614000
2021-02-02,12.791731834411621,14.439340632863829,12.746195461326918,14.439340632863829,196200
2021-02-03,13.582419395446777,13.61967693177526,12.79587210814663,12.79587210814663,105800
2021-02-04,14.108161926269531,14.108161926269531,13.582417467880463,13.582417467880463,123800
2021-02-05,13.868058204650879,14.428989921636212,13.520321756650745,14.360684181327143,142000
2021-02-08,14.869872093200684,14.902990608112901,14.294451319611424,14.476599993273204,190400
2021-02-09,15.296263694763184,15.544646230273628,14.091605397099991,14.733261596483349,290600
2021-02-10,12.626140594482422,14.215792457085984,12.228728023625825,13.975688041874387,755800
2021-02-11,12.561976432800293,13.143607209306579,12.481252042415909,13.143607209306579,225200
2021-02-12,12.522648811340332,12.736258601409554,12.249427445896362,12.53092843807225,152000
2021-02-16,12.456415176391602,13.077373058406781,12.452275362427514,12.733776395275266,181000
2021-02-17,12.303243637084961,12.638561418788097,12.265986105784611,12.489531293586703,122000
2021-02-18,11.947227478027344,12.396386542528427,11.934808038655525,12.315662160583154,171000
2021-02-19,11.972065925598145,12.306969158341472,11.860293336671424,12.01346326848826,143200
2021-02-22,12.00932502746582,12.36120130371545,11.876854144545664,12.059001213766507,148200
2021-02-23,11.578791618347168,12.009322693763814,11.322129529962206,12.009322693763814,232800
2021-02-24,11.442182540893555,11.545675511168174,10.999232754452375,11.409064821989224,343200
2021-02-25,11.268315315246582,11.504279971583964,10.862623025412525,11.375948108596413,211600
2021-02-26,11.773359298706055,12.543346380786339,11.765079672441338,12.543346380786339,442800
2021-03-01,12.336359977722168,12.398456382682758,11.798196925046701,11.802336738016647,254200
2021-03-02,11.951369285583496,12.468834168600662,11.909971937024373,12.398458912926776,245800
2021-03-03,11.8602933883667,12.087978380460424,11.23105598454248,12.001043881053397,650000
2021-03-04,11.736102104187012,12.787590192490653,11.545674642620888,12.067279268316826,2739600
2021-03-05,11.719542503356934,12.15835321979109,11.566373365588607,11.872712430713879,1377800
2021-03-08,12.949041366577148,13.29884733918469,11.645029244838241,11.719544313462034,646000
2021-03-09,12.882805824279785,13.168445865642026,12.634422527348015,13.16430605190781,227000
2021-03-10,13.926011085510254,13.977757560458896,13.00285416192773,13.027692248818283,363400
2021-03-11,15.221746444702148,15.523945732119449,13.897036093059137,14.075044130454968,426000
2021-03-12,15.184491157531738,15.519809003442182,14.513857044888505,15.213469067516606,199800
2021-03-15,14.911266326904297,15.511525829281522,14.244771391248177,15.511525829281522,310800
2021-03-16,14.890567779541016,14.985781114450836,14.604926195634288,14.90298642956226,126600
2021-03-17,15.275562286376953,15.316958840762137,14.551111530394959,14.592508084780144,139600
2021-03-18,15.842702865600586,16.538175698907512,15.730930276764408,16.053827813950736,333000
2021-03-19,16.451244354248047,16.59613389068961,16.14904347107991,16.231838168694022,529200
2021-03-22,16.413982391357422,16.538173614687352,16.173877990966083,16.50919571521627,195200
2021-03-23,15.30453872680664,16.385005432221448,15.163788244507831,16.385005432221448,325800
2021-03-24,14.356544494628906,15.710232691175278,14.219933020316475,15.46598922612543,232400
2021-03-25,15.027177810668945,15.250722988247592,13.988109163977306,14.3027270745427,150000
2021-03-26,15.292119979858398,15.428731452020514,14.6090673565798,15.151369483923489,120600
2021-03-29,14.948524475097656,15.499106240904963,14.799494349261888,15.279701655189724,114000
2021-03-30,14.869872093200684,15.0809986778218,14.75810105331622,14.944387172575464,109400
2021-03-31,14.902990341186523,15.179523303204203,14.791217724126303,14.86573280216645,288200
2021-04-01,14.64632797241211,15.072718573806451,14.348267664311704,14.832615664974862,161400
2021-04-05,14.534551620483398,14.870696869777035,14.452998169596336,14.696000386141666,99000
2021-04-06,14.613205909729004,14.625626139002044,14.339984553381292,14.534551827160382,179400
2021-04-07,15.325239181518555,15.557064002737967,14.4558972863288,14.69186271068605,232800
2021-04-08,16.06210708618164,16.144901770068724,15.420451049616922,15.503245733504006,135600
2021-04-09,16.020709991455078,16.14490122349266,15.73920902327539,16.14490122349266,81800
2021-04-12,15.784748077392578,16.09936600838116,15.780607474292365,16.057969452443345,67600
2021-04-13,15.685395240783691,16.08280789091052,15.437012729248798,15.830286355160293,92400
2021-04-14,15.784748077392578,15.908939324383402,15.548784234356795,15.598460417317648,55200
2021-04-15,15.635721206665039,15.91101294061643,15.536367240867902,15.830288534296505,95200
2021-04-16,15.432870864868164,15.677114332231097,15.213466278300183,15.677114332231097,123200
2021-04-19,14.898846626281738,15.474267208420471,14.816051945725858,15.424589452580634,101400
2021-04-20,14.625624656677246,14.952661183079233,14.145415845947154,14.824330933956709,125000
2021-04-21,14.938175201416016,15.11618323961331,14.505575336405041,14.638046214248037,95800
2021-04-22,15.275562286376953,15.403892552477418,14.820192292253305,14.994061294861192,114200
2021-04-23,15.341796875,15.509454963946364,15.23002428931001,15.509454963946364,57600
2021-04-26,15.610875129699707,15.720992720064242,15.341794425637179,15.50738218678866,47600
2021-04-27,15.561203956604004,15.766119607205024,15.341799352509529,15.341799352509529,124400
2021-04-28,15.577760696411133,15.615018224975026,15.21760406056775,15.523943915335012,84400
2021-04-29,15.615015983581543,15.799647042976783,15.391470844286053,15.730927576174608,54600
2021-04-30,15.428732872009277,15.557064729259544,15.23002654990328,15.494968312711276,60800
2021-05-03,16.02484893798828,16.405703837476914,15.457707980925722,15.523943409639763,182400
2021-05-04,15.867538452148438,16.300138186978874,15.482544585778971,16.19871554709611,113000
2021-05-05,16.538179397583008,16.546459025923745,15.952408720691196,16.248398722367675,108000
2021-05-06,15.735072135925293,16.70293901217822,15.650208712680199,16.600273520226192,129400
2021-05-07,16.322912216186523,16.48932909759715,15.776469432081841,15.776469432081841,69000
2021-05-10,16.60027503967285,17.52343390433919,15.77233111591505,15.77233111591505,169200
2021-05-11,16.488502502441406,17.349563283790467,16.217763562713998,16.240118400361386,271200
2021-05-12,16.256671905517578,17.01838003992148,16.028987743537623,16.455378169382463,181000
2021-05-13,18.80259895324707,19.042703362342504,17.088755903304587,18.670128099669295,803800
2021-05-14,19.920326232910156,20.51644674508233,19.233132981849643,19.253831259816202,753400
2021-05-17,22.50351333618164,23.078934039842956,20.475050340470624,20.499889223636245,896400
2021-05-18,22.222013473510742,23.604679791885925,22.05642406876089,22.934045703086465,599000
2021-05-19,21.46030044555664,22.28410510954886,20.636495781564417,21.857713036598348,738600
2021-05-20,23.32731056213379,23.513598190075903,21.382471832278608,21.82459404814733,672000
2021-05-21,22.822269439697266,23.856370037721398,22.56146672166252,23.64193354577198,390000
2021-05-24,22.16819190979004,22.86159443201103,21.910702320033703,22.822268180708072,359400
2021-05-25,21.91981315612793,22.66082326098745,21.861857340852218,22.04814343875914,213600
2021-05-26,21.965351104736328,22.267550423177905,21.559658804122527,22.12679990425658,196800
2021-05-27,21.38164520263672,22.350753072102794,21.145681390820833,22.226146517946486,284400
2021-05-28,22.072980880737305,22.12803890165396,21.39820626299511,21.485141559409357,222000
2021-06-01,22.557329177856445,23.148066299404803,21.721105763255185,22.50765141361502,387800
2021-06-02,21.890830993652344,22.94645885304914,21.671424848096898,22.768450838342467,326200
2021-06-03,20.988374710083008,21.899113165313846,20.897300390806702,21.899113165313846,237800
2021-06-04,21.017351150512695,21.158101643593987,20.63649622486679,21.158101643593987,221600
2021-06-07,21.302993774414062,21.57621516754807,20.84762531224988,21.19950079854243,209400
2021-06-08,20.946971893310547,21.356804659289388,20.89315669774396,21.30298788454575,147000
2021-06-09,20.75655174255371,21.199501569049335,20.375698335508986,20.876603977930763,269800
2021-06-10,20.342575073242188,20.980092057900027,20.326015821365502,20.768965544415217,300600
2021-06-11,19.787853240966797,20.671683986054422,19.630543502738917,20.491605670747088,272000
2021-06-14,19.95344352722168,20.28462069207313,19.7063022817254,19.903767347288284,279800
2021-06-15,20.37569808959961,20.446072556895587,19.66366589298015,19.883070501817645,167400
2021-06-16,20.905580520629883,21.017353120835534,19.767157819011423,19.965864137428987,427000
2021-06-17,20.00726318359375,21.195775868540686,19.93274811340261,20.810368121103537,287800
2021-06-18,20.081775665283203,20.367417279718534,19.5452690818852,20.36120795404428,577800
2021-06-21,21.10842514038086,21.11256416400639,19.78826768428595,20.077634548123726,230200
2021-06-22,20.92627716064453,21.017351474978813,20.632357519700484,21.017351474978813,139200
2021-06-23,20.284624099731445,21.25745748100673,20.135593955718072,21.050471520805388,179200
2021-06-24,20.421232223510742,20.568605785965733,19.86236927563071,20.520584583682332,268800
2021-06-25,20.168712615966797,20.727574080957314,19.903770837625288,20.533006771597588,1152800
2021-06-28,19.61812400817871,20.508164039740286,19.115148191119893,20.346715284986594,180600
2021-06-29,18.98474884033203,20.00104888664164,18.83571872522235,20.00104888664164,202200
2021-06-30,19.249692916870117,19.386304398801464,18.59561657158205,18.86883953544474,181800
2021-07-01,19.373878479003906,19.514628943671955,19.001304834301642,19.262105911840134,104200
2021-07-02,19.034425735473633,19.760946784392537,18.864697337804717,19.373882530811468,88800
2021-07-06,19.373878479003906,19.495587227698845,18.860554369633594,19.038562356689567,150800
2021-07-07,19.204158782958984,19.54568596243739,18.951635637172796,19.378027825622297,167200
2021-07-08,18.59147834777832,19.05926704655832,18.4217499284585,18.997170628611613,159200
2021-07-09,18.97233009338379,19.108939978750463,18.586507089662696,19.108939978750463,90200
2021-07-12,19.224853515625,19.50635452002137,18.703249642289016,18.947493114363002,145600
2021-07-13,18.81916046142578,19.601567027684148,18.69083019492081,18.875047547116996,138800
2021-07-14,18.39276885986328,19.251760738203185,18.388628257150515,19.04270451817103,100800
2021-07-15,18.467283248901367,18.773621513121046,17.804927385592038,18.637011632908806,150600
2021-07-16,18.28927993774414,18.943354763969435,18.109201580241493,18.800535522397418,110000
2021-07-19,18.173368453979492,18.214765015525558,17.469615853453213,17.742837265518993,145600
2021-07-20,19.03028678894043,19.137918777020335,18.057451976598962,18.11954838687638,131200
2021-07-21,19.593286514282227,19.70091848998374,18.42174553463629,18.42174553463629,108400
2021-07-22,19.539472579956055,19.75887716572065,19.220714050552804,19.52705235001537,82200
2021-07-23,19.593286514282227,19.858228219864834,19.153648338608804,19.787852191032318,77000
2021-07-26,20.292903900146484,20.84762634136876,19.59329191722262,19.59329191722262,178400
2021-07-27,20.185266494750977,20.512304631747273,19.61812550850107,20.24322387963852,116600
2021-07-28,20.342575073242188,20.52886270891197,19.812691646605636,20.321876797984917,78200
2021-07-29,21.091869354248047,21.485142988758565,20.45021320277169,20.561984229982045,98200
2021-07-30,21.087730407714844,21.696269675027384,20.771042120987758,20.99251704942405,167400
2021-08-02,20.802085876464844,21.647416335186545,20.686174261494916,21.468580820896566,138600
2021-08-03,21.340251922607422,21.44374490145535,20.549565627376346,20.9718171705772,70600
2021-08-04,21.265737533569336,21.57621648007127,21.133680387256483,21.34025260706401,88200
2021-08-05,21.153961181640625,21.650727724011777,20.980093760358237,21.31955055549011,95800
2021-08-06,21.2119197845459,21.394066842885742,20.79877539431095,21.28229424600309,91400
2021-08-09,20.533002853393555,21.4809987562025,20.450623492286905,21.4809987562025,270000
2021-08-10,20.760692596435547,20.89730251002637,20.288763277108217,20.450213653792012,105800
2021-08-11,20.872461318969727,20.946976383301845,20.52472645765636,20.946976383301845,136400
2021-08-12,20.748273849487305,21.079451096168242,20.441935488499066,20.781392363744235,163400
2021-08-13,20.748273849487305,20.95401859240542,20.479193027449277,20.893164980594868,92000
2021-08-16,20.764827728271484,21.062887962671923,20.16042921222817,20.50816562596959,111000
2021-08-17,20.218387603759766,20.62822047847473,19.385061969208728,20.62822047847473,245000
2021-08-18,19.601566314697266,20.19354618196717,19.56844938812479,20.131451352452306,124600
2021-08-19,19.00544548034668,19.42769691041391,18.628731201440196,18.99302683154906,133800
2021-08-20,19.551891326904297,19.62640639020552,19.013314464618475,19.233132795932924,144000
